TYPE,ENCODEDKEY,PARENTACCOUNTKEY,AMOUNT,date,reversalKey,REPAYMENTINSTALLMENTS,id
DISBURSMENT,8a27856049ce3c040149d32db0ef4218,8a27856049ce3c040149d32d6b9e420a,2142.0000000000,21/11/2014,8a27856049ce3c040149d32df6a24289,7,1375
DISBURSMENT_ADJUSTMENT,8a27856049ce3c040149d32df6a24289,8a27856049ce3c040149d32d6b9e420a,-2142.0000000000,21/11/2014,,7,1375
DISBURSMENT,8a27856049ce3c040149d32f3ced468a,8a27856049ce3c040149d32d6b9e420a,2142.0000000000,21/11/2014,,7,1375
REPAYMENT,8a1a2fa94a2da970014a3f69f1b423ef,8a27856049ce3c040149d32d6b9e420a,179.0000000000,12/12/2014,,7,1375
REPAYMENT,8a1a2fa94a2da970014a3f6a7dfc24a6,8a27856049ce3c040149d32d6b9e420a,115.0000000000,12/12/2014,,7,1375
REPAYMENT,8a69951b4a9ec76e014aa11f24bc5b0d,8a27856049ce3c040149d32d6b9e420a,294.0000000000,31/12/2014,,7,1375
REPAYMENT,8a1a17284b49b960014b4aa8291e0b26,8a27856049ce3c040149d32d6b9e420a,294.0000000000,02/02/2015,,7,1375
REPAYMENT,8a9d55ac4bd7d15d014bdbc59abc71de,8a27856049ce3c040149d32d6b9e420a,294.0000000000,02/03/2015,,7,1375
REPAYMENT,8aa43f104c8d57c3014c8f7838e32998,8a27856049ce3c040149d32d6b9e420a,294.0000000000,06/04/2015,,7,1375
REPAYMENT,8a1ee1164d0a1de5014d0b9fa8094292,8a27856049ce3c040149d32d6b9e420a,1362.0000000000,30/04/2015,,7,1375
DISBURSMENT,8a27856049ce3c040149d33262d749dd,8a27856049ce3c040149d331db45498a,2957.2000000000,21/11/2014,,6,1376
REPAYMENT,8a1a2fa94a2da970014a3f71c8b9280c,8a27856049ce3c040149d331db45498a,334.3000000000,12/12/2014,,6,1376
REPAYMENT,8a688bfb4ab7696f014abb8818c62a48,8a27856049ce3c040149d331db45498a,334.3000000000,05/01/2015,,6,1376
REPAYMENT,8a1e9aef4b3c5d60014b3ce35c931a7b,8a27856049ce3c040149d331db45498a,334.3000000000,30/01/2015,,6,1376
REPAYMENT,8aa21e054bde4022014be0871fb54b94,8a27856049ce3c040149d331db45498a,334.3000000000,03/03/2015,,6,1376
REPAYMENT,8aa43f104c8d57c3014c8f9fb8282c57,8a27856049ce3c040149d331db45498a,1620.0000000000,06/04/2015,,6,1376
DISBURSMENT,8a27856049ce3c040149d335c04f4f34,8a27856049ce3c040149d33498624d45,1620.0000000000,21/11/2014,,3,1377
REPAYMENT,8aa00ecc4afa6cc8014b078042eb47c6,8a27856049ce3c040149d33498624d45,1620.0000000000,20/01/2015,,3,1377
DISBURSMENT,8a27856049ce3c040149d3384eec537f,8a27856049ce3c040149d337fc2d530c,3000.0000000000,21/11/2014,,6,1378
REPAYMENT,8a1a2fa94a2da970014a3f730d0e2893,8a27856049ce3c040149d337fc2d530c,657.5000000000,12/12/2014,,6,1378
REPAYMENT,8aa85fe44ac8e5af014acb3ff0a20c90,8a27856049ce3c040149d337fc2d530c,657.5000000000,08/01/2015,,6,1378
REPAYMENT,8a62dddb4b51f19d014b6fb8083d626c,8a27856049ce3c040149d337fc2d530c,657.5000000000,09/02/2015,,6,1378
REPAYMENT,8aa023ed4b773fc8014b79c66fc60761,8a27856049ce3c040149d337fc2d530c,657.5000000000,11/02/2015,,6,1378
REPAYMENT,8a9c4d914b5d7f57014b83c967e1519d,8a27856049ce3c040149d337fc2d530c,657.5000000000,13/02/2015,,6,1378
REPAYMENT,8a9c4d914b5d7f57014b9ddbf87b3253,8a27856049ce3c040149d337fc2d530c,657.5000000000,18/02/2015,8aa059b94bbde5c2014bc744f3e94745,6,1378
REPAYMENT_ADJUSTMENT,8aa059b94bbde5c2014bc744f3e94745,8a27856049ce3c040149d337fc2d530c,-657.5000000000,26/02/2015,,6,1378
REPAYMENT,8aa059b94bbde5c2014bc745890c4757,8a27856049ce3c040149d337fc2d530c,657.5000000000,26/02/2015,,6,1378
DISBURSMENT,8a27856049ce3c040149d33cfb2b572b,8a27856049ce3c040149d33ca72656ce,1984.1000000000,21/11/2014,,5,1379
REPAYMENT,8a26b6ee4e68b8b8014e74f371b54ae8,8a27856049ce3c040149d33ca72656ce,225.4000000000,09/07/2015,,5,1379
REPAYMENT,8a6a807251241af20151258c966e5a7b,8a27856049ce3c040149d33ca72656ce,1758.7000000000,20/11/2015,,5,1379
DISBURSMENT,8a27856049ce3c040149d34099ba5a76,8a27856049ce3c040149d3403e3d59d1,5876.9000000000,21/11/2014,,5,1380
REPAYMENT,8a1a2fa94a2da970014a3f7d5e772b83,8a27856049ce3c040149d3403e3d59d1,661.1000000000,12/12/2014,,5,1380
REPAYMENT,8aa0f2384a84052e014a88a6f8874ec5,8a27856049ce3c040149d3403e3d59d1,661.1000000000,26/12/2014,,5,1380
REPAYMENT,8a9cf58e4acc14d9014ad08a02ee33cb,8a27856049ce3c040149d3403e3d59d1,3894.0000000000,09/01/2015,,5,1380
REPAYMENT,8a351c234b09d01b014b372dcf141d6d,8a27856049ce3c040149d3403e3d59d1,660.1000000000,29/01/2015,,5,1380
REPAYMENT,8a1e9aef4b3c5d60014b3c7dd94406a0,8a27856049ce3c040149d3403e3d59d1,0.6000000000,30/01/2015,,5,1380
DISBURSMENT,8a27856049ce3c040149d39817f86d04,8a27856049ce3c040149d397a8246cfc,1241.1000000000,21/11/2014,,3,1381
REPAYMENT,8a1a2fa94a2da970014a3f73c8cb28be,8a27856049ce3c040149d397a8246cfc,413.7000000000,12/12/2014,,3,1381
REPAYMENT,8a1a2fa94a2da970014a3f73ed7428c3,8a27856049ce3c040149d397a8246cfc,0.1000000000,12/12/2014,,3,1381
REPAYMENT,8a688bfb4ab7696f014abade886c058d,8a27856049ce3c040149d397a8246cfc,414.0000000000,05/01/2015,,3,1381
REPAYMENT,8aa00ecc4afa6cc8014b07ed13be2236,8a27856049ce3c040149d397a8246cfc,413.3000000000,20/01/2015,,3,1381
DISBURSMENT,8a27856049ce3c040149d39a2af36d1d,8a27856049ce3c040149d399d7b66d12,6877.5000000000,21/11/2014,,7,1382
REPAYMENT,8aa85fe44ac8e5af014acb3bc8c30bbb,8a27856049ce3c040149d399d7b66d12,982.5000000000,08/01/2015,,7,1382
REPAYMENT,8aa85fe44ac8e5af014acb3c11f90bcb,8a27856049ce3c040149d399d7b66d12,982.5000000000,08/01/2015,,7,1382
REPAYMENT,8aa85fe44ac8e5af014acb3c580c0bd8,8a27856049ce3c040149d399d7b66d12,982.5000000000,08/01/2015,,7,1382
REPAYMENT,8aa85fe44ac8e5af014acb3cb7460bec,8a27856049ce3c040149d399d7b66d12,982.5000000000,08/01/2015,,7,1382
REPAYMENT,8a1a17284b49b960014b4b2007716e64,8a27856049ce3c040149d399d7b66d12,982.5000000000,02/02/2015,,7,1382
REPAYMENT,8a1ece854b51f1ad014b56710d183d33,8a27856049ce3c040149d399d7b66d12,982.5000000000,04/02/2015,,7,1382
REPAYMENT,8a1ece854b51f1ad014b567167963d48,8a27856049ce3c040149d399d7b66d12,982.5000000000,04/02/2015,,7,1382
DISBURSMENT,8a27856049ce3c040149d39d86db6d7c,8a27856049ce3c040149d39d3b9a6d57,6538.0000000000,21/11/2014,,6,1383
REPAYMENT,8a1a2fa94a2da970014a3f785a902a41,8a27856049ce3c040149d39d3b9a6d57,661.1000000000,12/12/2014,,6,1383
REPAYMENT,8a2acf8e4ae4f8e5014aea855f244af4,8a27856049ce3c040149d39d3b9a6d57,661.1000000000,14/01/2015,,6,1383
REPAYMENT,8aa023ed4b773fc8014b7aad56553c8a,8a27856049ce3c040149d39d3b9a6d57,661.1000000000,11/02/2015,,6,1383
REPAYMENT,8a9d992d4c1acee0014c33605462032c,8a27856049ce3c040149d39d3b9a6d57,661.1000000000,19/03/2015,,6,1383
REPAYMENT,8aa805c14cb68a5e014cb94c2aa06a14,8a27856049ce3c040149d39d3b9a6d57,3232.5000000000,14/04/2015,,6,1383
REPAYMENT,8aa805c14cb68a5e014cb94d68b46a51,8a27856049ce3c040149d39d3b9a6d57,661.1000000000,14/04/2015,,6,1383
DISBURSMENT,8a27856049ce3c040149d3a05bf26d95,8a27856049ce3c040149d3a006266d8a,1984.1000000000,21/11/2014,,5,1384
REPAYMENT,8a1a2fa94a2da970014a3f7ff58a2c2d,8a27856049ce3c040149d3a006266d8a,225.4000000000,12/12/2014,,5,1384
REPAYMENT,8a69951b4a9ec76e014aa119ef0758f6,8a27856049ce3c040149d3a006266d8a,225.4000000000,31/12/2014,,5,1384
REPAYMENT,8a1a17284b49b960014b4b0e05aa6477,8a27856049ce3c040149d3a006266d8a,225.4000000000,02/02/2015,,5,1384
REPAYMENT,8a9c4d914b5d7f57014b7fc6353246e3,8a27856049ce3c040149d3a006266d8a,1307.9000000000,12/02/2015,,5,1384
DISBURSMENT,8a2785684ed5c81a014ed5dcc29f036f,8a2785684ed5c81a014ed5d5ef5701df,4355.0000000000,28/07/2015,,8,1385
REPAYMENT,8a1a09734f948400014fae4d74de2b4a,8a2785684ed5c81a014ed5d5ef5701df,575.0000000000,08/09/2015,,8,1385
REPAYMENT,8a2aa6ab501e375501504dea672005a2,8a2785684ed5c81a014ed5d5ef5701df,540.0000000000,09/10/2015,,8,1385
REPAYMENT,8a37316a50ba29df0150ca8be5536f03,8a2785684ed5c81a014ed5d5ef5701df,540.0000000000,02/11/2015,,8,1385
REPAYMENT,8a1a296b5180af5a015183a68b1d4e03,8a2785684ed5c81a014ed5d5ef5701df,540.0000000000,08/12/2015,,8,1385
REPAYMENT,8a818926522ea5ef015237cb436f6b9d,8a2785684ed5c81a014ed5d5ef5701df,540.0000000000,12/01/2016,,8,1385
REPAYMENT,8a8188bc529baa2f0152a26cb2721f61,8a2785684ed5c81a014ed5d5ef5701df,540.0000000000,02/02/2016,,8,1385
FEE,8a288d19506bbcb501507194fb043f3c,8a288d19506bbcb501507194321a3efa,262.5000000000,16/10/2015,,7,1386
DISBURSMENT,8a288d19506bbcb501507194f9de3f39,8a288d19506bbcb501507194321a3efa,8000.0000000000,16/10/2015,,7,1386
FEES_DUE_REDUCED,8a288d19506bbcb501507195df563fb1,8a288d19506bbcb501507194321a3efa,-52.5000000000,16/10/2015,,7,1386
REPAYMENT,8a37316a50ba29df0150ca38dcc76ac5,8a288d19506bbcb501507194321a3efa,143.3300000000,02/11/2015,,7,1386
REPAYMENT,8a8188ae51f3d72d01521300262013ed,8a288d19506bbcb501507194321a3efa,230.0000000000,05/01/2016,,7,1386
REPAYMENT,8a818813529ba5fe01529dc54a886c76,8a288d19506bbcb501507194321a3efa,230.0000000000,01/02/2016,,7,1386
DISBURSMENT,8a288d19506bbcb5015071da68b34a60,8a288d19506bbcb5015071d9a5c74a4e,6000.0000000000,16/10/2015,,7,1387
FEE,8a288d19506bbcb5015071da6a2e4a63,8a288d19506bbcb5015071d9a5c74a4e,262.5000000000,16/10/2015,,7,1387
FEES_DUE_REDUCED,8a288d19506bbcb5015071dae8334a8a,8a288d19506bbcb5015071d9a5c74a4e,-105.0000000000,16/10/2015,,7,1387
REPAYMENT,8a37316a50ba29df0150ca465eac6b6b,8a288d19506bbcb5015071d9a5c74a4e,117.5000000000,02/11/2015,,7,1387
REPAYMENT,8a68a72f5157625f01515a55e9f86080,8a288d19506bbcb5015071d9a5c74a4e,172.5000000000,30/11/2015,,7,1387
REPAYMENT,8a8188ae51f3d72d015212ecfd5e10e9,8a288d19506bbcb5015071d9a5c74a4e,172.5000000000,05/01/2016,,7,1387
REPAYMENT,8a818813529ba5fe01529dc0ecf26bbd,8a288d19506bbcb5015071d9a5c74a4e,172.5000000000,01/02/2016,,7,1387
DISBURSMENT,8a288d19506bbcb5015071f236cf4ce3,8a288d19506bbcb5015071f18a8a4cd4,4000.0000000000,16/10/2015,,7,1388
FEE,8a288d19506bbcb5015071f237b24ce6,8a288d19506bbcb5015071f18a8a4cd4,262.5000000000,16/10/2015,,7,1388
FEES_DUE_REDUCED,8a288d19506bbcb5015071f2df8a4cff,8a288d19506bbcb5015071f18a8a4cd4,-157.5000000000,16/10/2015,,7,1388
REPAYMENT,8a18256e50b8310b0150b9afd58d30e2,8a288d19506bbcb5015071f18a8a4cd4,78.5000000000,30/10/2015,,7,1388
REPAYMENT,8a68a72f5157625f01515a5553f36064,8a288d19506bbcb5015071f18a8a4cd4,115.0000000000,30/11/2015,,7,1388
REPAYMENT,8a8188ae51f3d72d015212ff1cd813d0,8a288d19506bbcb5015071f18a8a4cd4,115.0000000000,05/01/2016,,7,1388
REPAYMENT,8a818813529ba5fe01529dc01fcd6b92,8a288d19506bbcb5015071f18a8a4cd4,115.0000000000,01/02/2016,,7,1388
DISBURSMENT,8a28a3334d2d39e2014d2f2e0c014edb,8a28a3334d2d39e2014d2f2d2ea54ddf,10285.4000000000,07/05/2015,,14,1389
REPAYMENT,8a29909e4df74585014dfe6580c90177,8a28a3334d2d39e2014d2f2d2ea54ddf,716.1000000000,16/06/2015,,14,1389
REPAYMENT,8a38a87a4e44a194014e4fd1f2dc51ff,8a28a3334d2d39e2014d2f2d2ea54ddf,736.1000000000,02/07/2015,,14,1389
REPAYMENT,8a1a02db4ee571b1014ef57336555944,8a28a3334d2d39e2014d2f2d2ea54ddf,736.1000000000,03/08/2015,,14,1389
REPAYMENT,8a29976f4f7d0d5d014f8aac53cb3de8,8a28a3334d2d39e2014d2f2d2ea54ddf,736.1000000000,01/09/2015,,14,1389
REPAYMENT,8a1ed04a501f12d6015024a674910a20,8a28a3334d2d39e2014d2f2d2ea54ddf,500.0000000000,01/10/2015,,14,1389
REPAYMENT,8a2aa6ab501e375501504e81cc432883,8a28a3334d2d39e2014d2f2d2ea54ddf,236.1000000000,09/10/2015,,14,1389
REPAYMENT,8a6a97305115b9e60151179a17c04ee0,8a28a3334d2d39e2014d2f2d2ea54ddf,736.1000000000,17/11/2015,,14,1389
REPAYMENT,8a29819551872d9601518e0537fd7dc8,8a28a3334d2d39e2014d2f2d2ea54ddf,736.1000000000,10/12/2015,,14,1389
REPAYMENT,8a818926522ea5ef015237d667466c7c,8a28a3334d2d39e2014d2f2d2ea54ddf,736.1000000000,12/01/2016,,14,1389
DISBURSMENT,8a28a3334d2d39e2014d3051e8b167b6,8a28a3334d2d39e2014d304ef8b86768,3448.0000000000,07/05/2015,,12,1390
REPAYMENT,8a68cf314dbee4b1014dbf479f2f2d9e,8a28a3334d2d39e2014d304ef8b86768,3448.0000000000,04/06/2015,8a1ee1064dde61c0014ddf24f3be23d4,12,1390
REPAYMENT_ADJUSTMENT,8a1ee1064dde61c0014ddf24f3be23d4,8a28a3334d2d39e2014d304ef8b86768,-3448.0000000000,10/06/2015,,12,1390
REPAYMENT,8a1ee1064dde61c0014ddf2537f223d8,8a28a3334d2d39e2014d304ef8b86768,285.5000000000,10/06/2015,,12,1390
REPAYMENT,8a1ee1064dde61c0014ddf258f802434,8a28a3334d2d39e2014d304ef8b86768,3162.5000000000,10/06/2015,,12,1390
DISBURSMENT,8a28a6c650f854750150f8aad4c40973,8a28a6c650f854750150f8a9b9b30946,6000.0000000000,11/11/2015,,14,1391
FEE,8a28a6c650f854750150f8aad6040976,8a28a6c650f854750150f8a9b9b30946,525.0000000000,11/11/2015,,14,1391
FEES_DUE_REDUCED,8a28a6c650f854750150f8adbc1409b2,8a28a6c650f854750150f8a9b9b30946,-315.0000000000,11/11/2015,,14,1391
REPAYMENT,8a81896a51a5be6d0151a6d82cf57753,8a28a6c650f854750150f8a9b9b30946,663.6000000000,15/12/2015,,14,1391
REPAYMENT,8a818813529ba5fe01529e29b7bf7a96,8a28a6c650f854750150f8a9b9b30946,743.6000000000,01/02/2016,,14,1391
DISBURSMENT,8a28a6c650f854750150f8c0e4a90a8c,8a28a6c650f854750150f8bd44960a60,7000.0000000000,11/11/2015,,12,1392
FEE,8a28a6c650f854750150f8c0e5bd0a8f,8a28a6c650f854750150f8bd44960a60,90.0000000000,11/11/2015,,12,1392
REPAYMENT,8a1830eb518fee7b015192f692cc5575,8a28a6c650f854750150f8bd44960a60,847.5000000000,11/12/2015,,12,1392
REPAYMENT,8a81899b524431fa015246dce913508c,8a28a6c650f854750150f8bd44960a60,940.8300000000,15/01/2016,,12,1392
DISBURSMENT,8a28a6c650f854750150f8e77a070b61,8a28a6c650f854750150f8e70fe70b44,4000.0000000000,11/11/2015,8a28a6c650f854750150f8e7af1f0b6f,14,1393
FEE,8a28a6c650f854750150f8e77b3a0b64,8a28a6c650f854750150f8e70fe70b44,525.0000000000,11/11/2015,8a28a6c650f854750150f8e7ae810b6a,14,1393
FEE_ADJUSTMENT,8a28a6c650f854750150f8e7ae810b6a,8a28a6c650f854750150f8e70fe70b44,-525.0000000000,11/11/2015,,14,1393
DISBURSMENT_ADJUSTMENT,8a28a6c650f854750150f8e7af1f0b6f,8a28a6c650f854750150f8e70fe70b44,-4000.0000000000,11/11/2015,,14,1393
FEE,8a28a6c650f854750150f8e8c2100b75,8a28a6c650f854750150f8e70fe70b44,525.0000000000,11/11/2015,,14,1393
DISBURSMENT,8a28a6c650f854750150f8e8c0fb0b72,8a28a6c650f854750150f8e70fe70b44,4000.0000000000,11/11/2015,,14,1393
FEES_DUE_REDUCED,8a28a6c650f854750150f8e9cf7d0b7b,8a28a6c650f854750150f8e70fe70b44,-315.0000000000,11/11/2015,,14,1393
REPAYMENT,8a8189c75213570801521422fda41391,8a28a6c650f854750150f8e70fe70b44,447.3800000000,05/01/2016,,14,1393
REPAYMENT,8a81899b524431fa015246e37a42514d,8a28a6c650f854750150f8e70fe70b44,500.7100000000,15/01/2016,,14,1393
REPAYMENT,8a81899e526adbf701526b31ed240aa3,8a28a6c650f854750150f8e70fe70b44,500.7100000000,22/01/2016,,14,1393
REPAYMENT,8a81899e526adbf701526b3244c20adf,8a28a6c650f854750150f8e70fe70b44,500.7100000000,22/01/2016,,14,1393
DISBURSMENT,8a28a6fc4d20f8a5014d242b94782846,8a28a6fc4d20f8a5014d242b12a827fd,1000.0000000000,05/05/2015,,3,1394
FEE,8a28a6fc4d20f8a5014d242b9520284d,8a28a6fc4d20f8a5014d242b12a827fd,22.5000000000,05/05/2015,,3,1394
REPAYMENT,8a1a388d4d2d494f014d4463597f7dfc,8a28a6fc4d20f8a5014d242b12a827fd,800.0000000000,11/05/2015,,3,1394
REPAYMENT,8a24a6184db064bc014db08f132c075a,8a28a6fc4d20f8a5014d242b12a827fd,342.5000000000,01/06/2015,,3,1394
FEE,8a28a6fc4d20f8a5014d242d8e452a2a,8a28a6fc4d20f8a5014d242d65e029fd,300.0000000000,05/05/2015,,8,1395
DISBURSMENT,8a28a6fc4d20f8a5014d242d8d2a2a1e,8a28a6fc4d20f8a5014d242d65e029fd,1200.0000000000,05/05/2015,,8,1395
FEES_DUE_REDUCED,8a28a6fc4d20f8a5014d242de6ae2a6a,8a28a6fc4d20f8a5014d242d65e029fd,-300.0000000000,05/05/2015,,8,1395
REPAYMENT,8a3986f751456026015159c050512cea,8a28a6fc4d20f8a5014d242d65e029fd,1320.0000000000,30/11/2015,,8,1395
FEE,8a28a6fc4d20f8a5014d2432465e2e5b,8a28a6fc4d20f8a5014d2431dd822dba,60.0000000000,05/05/2015,,8,1396
DISBURSMENT,8a28a6fc4d20f8a5014d2432443a2e4f,8a28a6fc4d20f8a5014d2431dd822dba,3500.0000000000,05/05/2015,,8,1396
FEES_DUE_REDUCED,8a24a6184db064bc014db9cc121c483c,8a28a6fc4d20f8a5014d2431dd822dba,-7.5000000000,03/06/2015,,8,1396
FEES_DUE_REDUCED,8a1a02db4ee571b1014ef5c3136d6bcc,8a28a6fc4d20f8a5014d2431dd822dba,-15.0000000000,03/08/2015,,8,1396
FEES_DUE_REDUCED,8a29976f4f7d0d5d014f85dd7bfb171f,8a28a6fc4d20f8a5014d2431dd822dba,-7.5000000000,31/08/2015,,8,1396
FEES_DUE_REDUCED,8a135a655019ba1501502019f9a70074,8a28a6fc4d20f8a5014d2431dd822dba,-7.5000000000,30/09/2015,,8,1396
FEES_DUE_REDUCED,8a340ac650b333850150b57deb317811,8a28a6fc4d20f8a5014d2431dd822dba,-7.5000000000,29/10/2015,,8,1396
REPAYMENT,8a3986f751456026015159c5b60e2e47,8a28a6fc4d20f8a5014d2431dd822dba,3865.0000000000,30/11/2015,,8,1396
DISBURSMENT,8a28a6fc4d20f8a5014d2433c91c2f7b,8a28a6fc4d20f8a5014d243397662f55,4850.0000000000,05/05/2015,,8,1397
FEE,8a28a6fc4d20f8a5014d2433c9a22f87,8a28a6fc4d20f8a5014d243397662f55,60.0000000000,05/05/2015,,8,1397
FEES_DUE_REDUCED,8a24a6184db064bc014db9cc733a48ab,8a28a6fc4d20f8a5014d243397662f55,-7.5000000000,03/06/2015,,8,1397
FEES_DUE_REDUCED,8a2ad6a84e1bba0f014e1d27db253007,8a28a6fc4d20f8a5014d243397662f55,-7.5000000000,22/06/2015,,8,1397
REPAYMENT,8a2ad6a84e1bba0f014e1d2820df303a,8a28a6fc4d20f8a5014d243397662f55,6400.0000000000,22/06/2015,,8,1397
DISBURSMENT,8a28a6fc4d20f8a5014d243554cb3078,8a28a6fc4d20f8a5014d243523753025,7400.0000000000,05/05/2015,,8,1398
FEE,8a28a6fc4d20f8a5014d243555a03084,8a28a6fc4d20f8a5014d243523753025,300.0000000000,05/05/2015,,8,1398
FEES_DUE_REDUCED,8a28a6fc4d20f8a5014d243597cc30ae,8a28a6fc4d20f8a5014d243523753025,-300.0000000000,05/05/2015,,8,1398
REPAYMENT,8a2486574e1bb0aa014e2275b21461d2,8a28a6fc4d20f8a5014d243523753025,300.0000000000,23/06/2015,,8,1398
REPAYMENT,8a3986f751456026015159fba3aa3757,8a28a6fc4d20f8a5014d243523753025,8140.0000000000,30/11/2015,,8,1398
FEE,8a28a6fc4d20f8a5014d243774ec3238,8a28a6fc4d20f8a5014d24373509320d,300.0000000000,05/05/2015,,8,1399
DISBURSMENT,8a28a6fc4d20f8a5014d24377447322c,8a28a6fc4d20f8a5014d24373509320d,6400.0000000000,05/05/2015,,8,1399
FEES_DUE_REDUCED,8a28a6fc4d20f8a5014d2437b235326f,8a28a6fc4d20f8a5014d24373509320d,-180.0000000000,05/05/2015,,8,1399
FEES_DUE_REDUCED,8a24a6184db064bc014db9cd59824928,8a28a6fc4d20f8a5014d24373509320d,-15.0000000000,03/06/2015,,8,1399
FEES_DUE_REDUCED,8a38a87a4e44a194014e509bf6820251,8a28a6fc4d20f8a5014d24373509320d,-0.0100000000,02/07/2015,,8,1399
FEES_DUE_REDUCED,8a1a02db4ee571b1014ef5c3d3d56beb,8a28a6fc4d20f8a5014d24373509320d,-29.9900000000,03/08/2015,,8,1399
FEES_DUE_REDUCED,8a29976f4f7d0d5d014f85de476d173e,8a28a6fc4d20f8a5014d24373509320d,-15.0000000000,31/08/2015,,8,1399
FEES_DUE_REDUCED,8a135a655019ba150150201c65310185,8a28a6fc4d20f8a5014d24373509320d,-15.0000000000,30/09/2015,,8,1399
FEES_DUE_REDUCED,8a340ac650b333850150b57ec61a7827,8a28a6fc4d20f8a5014d24373509320d,-15.0000000000,29/10/2015,,8,1399
REPAYMENT,8a3986f75145602601515a0097cc388b,8a28a6fc4d20f8a5014d24373509320d,7070.0000000000,30/11/2015,,8,1399
DISBURSMENT,8a28a6fc4d20f8a5014d244297e23acb,8a28a6fc4d20f8a5014d244274ff3a9a,300.0000000000,05/05/2015,,12,1400
REPAYMENT,8a1a388d4d2d494f014d443ba88d74d0,8a28a6fc4d20f8a5014d244274ff3a9a,25.0000000000,11/05/2015,,12,1400
REPAYMENT,8a1ee1064dde61c0014ddf71b03639a2,8a28a6fc4d20f8a5014d244274ff3a9a,25.0000000000,10/06/2015,,12,1400
REPAYMENT,8a6b9b704e68f1ad014e6f5288797551,8a28a6fc4d20f8a5014d244274ff3a9a,25.0000000000,08/07/2015,,12,1400
REPAYMENT,8a6a93e94f2bde00014f47633fe853d6,8a28a6fc4d20f8a5014d244274ff3a9a,13.3300000000,19/08/2015,,12,1400
REPAYMENT,8a6a93e94f2bde00014f476611b453fc,8a28a6fc4d20f8a5014d244274ff3a9a,25.0000000000,19/08/2015,,12,1400
REPAYMENT,8a1a09734f948400014fb36e34856c26,8a28a6fc4d20f8a5014d244274ff3a9a,11.6700000000,09/09/2015,,12,1400
REPAYMENT,8a2aa6ab501e375501504e6ef0fa263a,8a28a6fc4d20f8a5014d244274ff3a9a,25.0000000000,09/10/2015,,12,1400
REPAYMENT,8a18256e50b8310b0150b9a0579729e1,8a28a6fc4d20f8a5014d244274ff3a9a,7.7400000000,30/10/2015,,12,1400
REPAYMENT,8a18256e50b8310b0150b9a0d9ec2a26,8a28a6fc4d20f8a5014d244274ff3a9a,19.0000000000,30/10/2015,,12,1400
REPAYMENT,8a29819551872d9601518db3eb6878a8,8a28a6fc4d20f8a5014d244274ff3a9a,23.2600000000,10/12/2015,,12,1400
REPAYMENT,8a81880e522d1d2f01523bb277ce6605,8a28a6fc4d20f8a5014d244274ff3a9a,82.5700000000,13/01/2016,,12,1400
REPAYMENT,8a81880e522d1d2f01523bb2f3da6626,8a28a6fc4d20f8a5014d244274ff3a9a,14.3300000000,13/01/2016,,12,1400
REPAYMENT,8a81880e522d1d2f01523bb3c5876644,8a28a6fc4d20f8a5014d244274ff3a9a,0.5000000000,13/01/2016,,12,1400
DISBURSMENT,8a28a6fc4d20f8a5014d24bf3123104a,8a28a6fc4d20f8a5014d24bf0d6c1011,1850.0000000000,05/05/2015,,6,1401
FEE,8a28a6fc4d20f8a5014d24bf31d61054,8a28a6fc4d20f8a5014d24bf0d6c1011,225.0000000000,05/05/2015,,6,1401
FEES_DUE_REDUCED,8a28a6fc4d20f8a5014d24bf9a6f1070,8a28a6fc4d20f8a5014d24bf0d6c1011,-45.0000000000,05/05/2015,,6,1401
FEES_DUE_REDUCED,8a24a6184db064bc014db9c5042c4143,8a28a6fc4d20f8a5014d24bf0d6c1011,-30.0000000000,03/06/2015,,6,1401
FEES_DUE_REDUCED,8a6b82064e436741014e46538a634bd9,8a28a6fc4d20f8a5014d24bf0d6c1011,-30.0000000000,30/06/2015,,6,1401
FEES_DUE_REDUCED,8a1a02db4ee571b1014ef60308cc7132,8a28a6fc4d20f8a5014d24bf0d6c1011,-30.0000000000,04/08/2015,,6,1401
FEES_DUE_REDUCED,8aab10a74f844ec4014f89caacd54f4b,8a28a6fc4d20f8a5014d24bf0d6c1011,-30.0000000000,01/09/2015,,6,1401
FEES_DUE_REDUCED,8a135a655019ba1501502028673d06d9,8a28a6fc4d20f8a5014d24bf0d6c1011,-30.0000000000,30/09/2015,,6,1401
REPAYMENT,8a340ac650b333850150b592e5fe79b3,8a28a6fc4d20f8a5014d24bf0d6c1011,1972.5000000000,29/10/2015,,6,1401
DISBURSMENT,8a28a6fc4d20f8a5014d2994ac223b69,8a28a6fc4d20f8a5014d299350113a3c,20485.8000000000,06/05/2015,,14,1402
REPAYMENT,8a24a6184db064bc014db08d46aa06d0,8a28a6fc4d20f8a5014d299350113a3c,1444.7000000000,01/06/2015,,14,1402
REPAYMENT,8a38a87a4e44a194014e4ff0ce2a5bac,8a28a6fc4d20f8a5014d299350113a3c,1464.7000000000,02/07/2015,,14,1402
REPAYMENT,8a131cb04f1c4cb0014f1eb72eac469c,8a28a6fc4d20f8a5014d299350113a3c,1444.7000000000,11/08/2015,,14,1402
REPAYMENT,8a13283e4f5197d3014f66d2d22649fc,8a28a6fc4d20f8a5014d299350113a3c,20.0000000000,25/08/2015,,14,1402
REPAYMENT,8a1a09734f948400014fae4ccee72b36,8a28a6fc4d20f8a5014d299350113a3c,1485.0000000000,08/09/2015,,14,1402
